site	frame	permutation_pvalue	type	gene	length	strand
16120	1	3.75075e-4	1	ORF1b	8091	+
16121	1	3.75075e-4	1	ORF1b	8091	+
16122	1	3.75075e-4	1	ORF1b	8091	+
16123	1	3.75075e-4	1	ORF1b	8091	+
16124	1	3.75075e-4	1	ORF1b	8091	+
16125	1	3.75075e-4	1	ORF1b	8091	+
16126	1	3.75075e-4	1	ORF1b	8091	+
16127	1	3.75075e-4	1	ORF1b	8091	+
16128	1	3.75075e-4	1	ORF1b	8091	+
16129	1	3.75075e-4	1	ORF1b	8091	+
16130	1	3.75075e-4	1	ORF1b	8091	+
16131	1	3.75075e-4	1	ORF1b	8091	+
16132	1	3.75075e-4	1	ORF1b	8091	+
16133	1	3.75075e-4	1	ORF1b	8091	+
16134	1	3.75075e-4	1	ORF1b	8091	+
16135	1	3.75075e-4	1	ORF1b	8091	+
16136	1	3.75075e-4	1	ORF1b	8091	+
16137	1	3.75075e-4	1	ORF1b	8091	+
16138	1	3.75075e-4	1	ORF1b	8091	+
16139	1	3.75075e-4	1	ORF1b	8091	+
16140	1	3.75075e-4	1	ORF1b	8091	+
16141	1	3.75075e-4	1	ORF1b	8091	+
16142	1	3.75075e-4	1	ORF1b	8091	+
16143	1	3.75075e-4	1	ORF1b	8091	+
16144	1	3.75075e-4	1	ORF1b	8091	+
16145	1	3.75075e-4	1	ORF1b	8091	+
16146	1	3.75075e-4	1	ORF1b	8091	+
16147	1	3.75075e-4	1	ORF1b	8091	+
16148	1	3.75075e-4	1	ORF1b	8091	+
16149	1	3.75075e-4	1	ORF1b	8091	+
16150	1	3.75075e-4	1	ORF1b	8091	+
16151	1	3.75075e-4	1	ORF1b	8091	+
16152	1	3.75075e-4	1	ORF1b	8091	+
16153	1	3.75075e-4	1	ORF1b	8091	+
16154	1	3.75075e-4	1	ORF1b	8091	+
16155	1	3.75075e-4	1	ORF1b	8091	+
16156	1	3.75075e-4	1	ORF1b	8091	+
16157	1	3.75075e-4	1	ORF1b	8091	+
16158	1	3.75075e-4	1	ORF1b	8091	+
16159	1	3.75075e-4	1	ORF1b	8091	+
16160	1	3.75075e-4	1	ORF1b	8091	+
16161	1	3.75075e-4	1	ORF1b	8091	+
16162	1	3.75075e-4	1	ORF1b	8091	+
16163	1	3.75075e-4	1	ORF1b	8091	+
16164	1	3.75075e-4	1	ORF1b	8091	+
16165	1	3.75075e-4	1	ORF1b	8091	+
16166	1	3.75075e-4	1	ORF1b	8091	+
16167	1	3.75075e-4	1	ORF1b	8091	+
16168	1	3.75075e-4	1	ORF1b	8091	+
16169	1	3.75075e-4	1	ORF1b	8091	+
16170	1	3.75075e-4	1	ORF1b	8091	+
16171	1	3.75075e-4	1	ORF1b	8091	+
16172	1	3.75075e-4	1	ORF1b	8091	+
16173	1	3.75075e-4	1	ORF1b	8091	+
16174	1	3.75075e-4	1	ORF1b	8091	+
16175	1	3.75075e-4	1	ORF1b	8091	+
16176	1	3.75075e-4	1	ORF1b	8091	+
16177	1	3.75075e-4	1	ORF1b	8091	+
16178	1	3.75075e-4	1	ORF1b	8091	+
16179	1	3.75075e-4	1	ORF1b	8091	+
16180	1	3.75075e-4	1	ORF1b	8091	+
16181	1	3.75075e-4	1	ORF1b	8091	+
16182	1	3.75075e-4	1	ORF1b	8091	+
16183	1	3.75075e-4	1	ORF1b	8091	+
16184	1	3.75075e-4	1	ORF1b	8091	+
16185	1	3.75075e-4	1	ORF1b	8091	+
16186	1	3.75075e-4	1	ORF1b	8091	+
16187	1	3.75075e-4	1	ORF1b	8091	+
16188	1	3.75075e-4	1	ORF1b	8091	+
16189	1	3.75075e-4	1	ORF1b	8091	+
16190	1	3.75075e-4	1	ORF1b	8091	+
16191	1	3.75075e-4	1	ORF1b	8091	+
16192	1	3.75075e-4	1	ORF1b	8091	+
16193	1	3.75075e-4	1	ORF1b	8091	+
16194	1	3.75075e-4	1	ORF1b	8091	+
16195	1	3.75075e-4	1	ORF1b	8091	+
16196	1	3.75075e-4	1	ORF1b	8091	+
16197	1	3.75075e-4	1	ORF1b	8091	+
16198	1	3.75075e-4	1	ORF1b	8091	+
16199	1	3.75075e-4	1	ORF1b	8091	+
16200	1	3.75075e-4	1	ORF1b	8091	+
16201	1	3.75075e-4	1	ORF1b	8091	+
16202	1	3.75075e-4	1	ORF1b	8091	+
16203	1	3.75075e-4	1	ORF1b	8091	+
16204	1	3.75075e-4	1	ORF1b	8091	+
16205	1	3.75075e-4	1	ORF1b	8091	+
16206	1	3.75075e-4	1	ORF1b	8091	+
16207	1	3.75075e-4	1	ORF1b	8091	+
16208	1	3.75075e-4	1	ORF1b	8091	+
16209	1	3.75075e-4	1	ORF1b	8091	+
16210	1	3.75075e-4	1	ORF1b	8091	+
16211	1	3.75075e-4	1	ORF1b	8091	+
16212	1	3.75075e-4	1	ORF1b	8091	+
16213	1	3.75075e-4	1	ORF1b	8091	+
16214	1	3.75075e-4	1	ORF1b	8091	+
16215	1	3.75075e-4	1	ORF1b	8091	+
16216	1	3.75075e-4	1	ORF1b	8091	+
16217	1	3.75075e-4	1	ORF1b	8091	+
16218	1	3.75075e-4	1	ORF1b	8091	+
16219	1	3.75075e-4	1	ORF1b	8091	+
16220	1	3.75075e-4	1	ORF1b	8091	+
16221	1	3.75075e-4	1	ORF1b	8091	+
16222	1	3.75075e-4	1	ORF1b	8091	+
16223	1	3.75075e-4	1	ORF1b	8091	+
16224	1	3.75075e-4	1	ORF1b	8091	+
16225	1	3.75075e-4	1	ORF1b	8091	+
16226	1	3.75075e-4	1	ORF1b	8091	+
16227	1	3.75075e-4	1	ORF1b	8091	+
16228	1	3.75075e-4	1	ORF1b	8091	+
16229	1	3.75075e-4	1	ORF1b	8091	+
16230	1	3.75075e-4	1	ORF1b	8091	+
16231	1	3.75075e-4	1	ORF1b	8091	+
16232	1	3.75075e-4	1	ORF1b	8091	+
16233	1	3.75075e-4	1	ORF1b	8091	+
16234	1	3.75075e-4	1	ORF1b	8091	+
16235	1	3.75075e-4	1	ORF1b	8091	+
16236	1	3.75075e-4	1	ORF1b	8091	+
16237	1	3.75075e-4	1	ORF1b	8091	+
16238	1	3.75075e-4	1	ORF1b	8091	+
16239	1	3.75075e-4	1	ORF1b	8091	+
16240	1	3.75075e-4	1	ORF1b	8091	+
16241	1	3.75075e-4	1	ORF1b	8091	+
16242	1	3.75075e-4	1	ORF1b	8091	+
16243	1	3.75075e-4	1	ORF1b	8091	+
16244	1	3.75075e-4	1	ORF1b	8091	+
16245	1	3.75075e-4	1	ORF1b	8091	+
16246	1	3.75075e-4	1	ORF1b	8091	+
16247	1	3.75075e-4	1	ORF1b	8091	+
16248	1	3.75075e-4	1	ORF1b	8091	+
16249	1	3.75075e-4	1	ORF1b	8091	+
16250	1	3.75075e-4	1	ORF1b	8091	+
16251	1	3.75075e-4	1	ORF1b	8091	+
16252	1	3.75075e-4	1	ORF1b	8091	+
16253	1	3.75075e-4	1	ORF1b	8091	+
16254	1	3.75075e-4	1	ORF1b	8091	+
16255	1	3.75075e-4	1	ORF1b	8091	+
16256	1	3.75075e-4	1	ORF1b	8091	+
16257	1	3.75075e-4	1	ORF1b	8091	+
16258	1	3.75075e-4	1	ORF1b	8091	+
16259	1	3.75075e-4	1	ORF1b	8091	+
16260	1	3.75075e-4	1	ORF1b	8091	+
16261	1	3.75075e-4	1	ORF1b	8091	+
16262	1	3.75075e-4	1	ORF1b	8091	+
16263	1	3.75075e-4	1	ORF1b	8091	+
16264	1	3.75075e-4	1	ORF1b	8091	+
16265	1	3.75075e-4	1	ORF1b	8091	+
16266	1	3.75075e-4	1	ORF1b	8091	+
16267	1	3.75075e-4	1	ORF1b	8091	+
16268	1	3.75075e-4	1	ORF1b	8091	+
16269	1	3.75075e-4	1	ORF1b	8091	+
16270	1	3.75075e-4	1	ORF1b	8091	+
16271	1	3.75075e-4	1	ORF1b	8091	+
16272	1	3.75075e-4	1	ORF1b	8091	+
16273	1	3.75075e-4	1	ORF1b	8091	+
16274	1	3.75075e-4	1	ORF1b	8091	+
16275	1	3.75075e-4	1	ORF1b	8091	+
16276	1	3.75075e-4	1	ORF1b	8091	+
16277	1	3.75075e-4	1	ORF1b	8091	+
16278	1	3.75075e-4	1	ORF1b	8091	+
16279	1	3.75075e-4	1	ORF1b	8091	+
16280	1	3.75075e-4	1	ORF1b	8091	+
16281	1	3.75075e-4	1	ORF1b	8091	+
16282	1	3.75075e-4	1	ORF1b	8091	+
16283	1	3.75075e-4	1	ORF1b	8091	+
16284	1	3.75075e-4	1	ORF1b	8091	+
16285	1	3.75075e-4	1	ORF1b	8091	+
16286	1	3.75075e-4	1	ORF1b	8091	+
16287	1	3.75075e-4	1	ORF1b	8091	+
16288	1	3.75075e-4	1	ORF1b	8091	+
16289	1	3.75075e-4	1	ORF1b	8091	+
16290	1	3.75075e-4	1	ORF1b	8091	+
16291	1	3.75075e-4	1	ORF1b	8091	+
16292	1	3.75075e-4	1	ORF1b	8091	+
16293	1	3.75075e-4	1	ORF1b	8091	+
16294	1	3.75075e-4	1	ORF1b	8091	+
16295	1	3.75075e-4	1	ORF1b	8091	+
16296	1	3.75075e-4	1	ORF1b	8091	+
16297	1	3.75075e-4	1	ORF1b	8091	+
16298	1	3.75075e-4	1	ORF1b	8091	+
16299	1	3.75075e-4	1	ORF1b	8091	+
16300	1	3.75075e-4	1	ORF1b	8091	+
16301	1	3.75075e-4	1	ORF1b	8091	+
16302	1	3.75075e-4	1	ORF1b	8091	+
16303	1	3.75075e-4	1	ORF1b	8091	+
16304	1	3.75075e-4	1	ORF1b	8091	+
16305	1	3.75075e-4	1	ORF1b	8091	+
16306	1	3.75075e-4	1	ORF1b	8091	+
16307	1	3.75075e-4	1	ORF1b	8091	+
16308	1	3.75075e-4	1	ORF1b	8091	+
16309	1	3.75075e-4	1	ORF1b	8091	+
16310	1	3.75075e-4	1	ORF1b	8091	+
16311	1	3.75075e-4	1	ORF1b	8091	+
16312	1	3.75075e-4	1	ORF1b	8091	+
16313	1	3.75075e-4	1	ORF1b	8091	+
16314	1	3.75075e-4	1	ORF1b	8091	+
16315	1	3.75075e-4	1	ORF1b	8091	+
16316	1	3.75075e-4	1	ORF1b	8091	+
16317	1	3.75075e-4	1	ORF1b	8091	+
16318	1	3.75075e-4	1	ORF1b	8091	+
16319	1	3.75075e-4	1	ORF1b	8091	+
16320	1	3.75075e-4	1	ORF1b	8091	+
16321	1	3.75075e-4	1	ORF1b	8091	+
16322	1	3.75075e-4	1	ORF1b	8091	+
16323	1	3.75075e-4	1	ORF1b	8091	+
16324	1	3.75075e-4	1	ORF1b	8091	+
16325	1	3.75075e-4	1	ORF1b	8091	+
16326	1	3.75075e-4	1	ORF1b	8091	+
16327	1	3.75075e-4	1	ORF1b	8091	+
16328	1	3.75075e-4	1	ORF1b	8091	+
16329	1	3.75075e-4	1	ORF1b	8091	+
16330	1	3.75075e-4	1	ORF1b	8091	+
16331	1	3.75075e-4	1	ORF1b	8091	+
16332	1	3.75075e-4	1	ORF1b	8091	+
16333	1	3.75075e-4	1	ORF1b	8091	+
16334	1	3.75075e-4	1	ORF1b	8091	+
16335	1	3.75075e-4	1	ORF1b	8091	+
16336	1	3.75075e-4	1	ORF1b	8091	+
16337	1	3.75075e-4	1	ORF1b	8091	+
16338	1	3.75075e-4	1	ORF1b	8091	+
16339	1	3.75075e-4	1	ORF1b	8091	+
16340	1	3.75075e-4	1	ORF1b	8091	+
16341	1	3.75075e-4	1	ORF1b	8091	+
16342	1	3.75075e-4	1	ORF1b	8091	+
16343	1	3.75075e-4	1	ORF1b	8091	+
16344	1	3.75075e-4	1	ORF1b	8091	+
16345	1	3.75075e-4	1	ORF1b	8091	+
16346	1	3.75075e-4	1	ORF1b	8091	+
16347	1	3.75075e-4	1	ORF1b	8091	+
16348	1	3.75075e-4	1	ORF1b	8091	+
16349	1	3.75075e-4	1	ORF1b	8091	+
16350	1	3.75075e-4	1	ORF1b	8091	+
16351	1	3.75075e-4	1	ORF1b	8091	+
16352	1	3.75075e-4	1	ORF1b	8091	+
16353	1	3.75075e-4	1	ORF1b	8091	+
16354	1	3.75075e-4	1	ORF1b	8091	+
16355	1	3.75075e-4	1	ORF1b	8091	+
16356	1	3.75075e-4	1	ORF1b	8091	+
16357	1	3.75075e-4	1	ORF1b	8091	+
16358	1	3.75075e-4	1	ORF1b	8091	+
16359	1	3.75075e-4	1	ORF1b	8091	+
16360	1	3.75075e-4	1	ORF1b	8091	+
16361	1	3.75075e-4	1	ORF1b	8091	+
16362	1	3.75075e-4	1	ORF1b	8091	+
16363	1	3.75075e-4	1	ORF1b	8091	+
16364	1	3.75075e-4	1	ORF1b	8091	+
16365	1	3.75075e-4	1	ORF1b	8091	+
16366	1	3.75075e-4	1	ORF1b	8091	+
16367	1	3.75075e-4	1	ORF1b	8091	+
16368	1	3.75075e-4	1	ORF1b	8091	+
16369	1	3.75075e-4	1	ORF1b	8091	+
16370	1	3.75075e-4	1	ORF1b	8091	+
16371	1	3.75075e-4	1	ORF1b	8091	+
16372	1	3.75075e-4	1	ORF1b	8091	+
16373	1	3.75075e-4	1	ORF1b	8091	+
16374	1	3.75075e-4	1	ORF1b	8091	+
16375	1	3.75075e-4	1	ORF1b	8091	+
16376	1	3.75075e-4	1	ORF1b	8091	+
16377	1	3.75075e-4	1	ORF1b	8091	+
16378	1	3.75075e-4	1	ORF1b	8091	+
16379	1	3.75075e-4	1	ORF1b	8091	+
16380	1	3.75075e-4	1	ORF1b	8091	+
16381	1	3.75075e-4	1	ORF1b	8091	+
16382	1	3.75075e-4	1	ORF1b	8091	+
16383	1	3.75075e-4	1	ORF1b	8091	+
16384	1	3.75075e-4	1	ORF1b	8091	+
16385	1	3.75075e-4	1	ORF1b	8091	+
16386	1	3.75075e-4	1	ORF1b	8091	+
16387	1	3.75075e-4	1	ORF1b	8091	+
16388	1	3.75075e-4	1	ORF1b	8091	+
16389	1	3.75075e-4	1	ORF1b	8091	+
16390	1	3.75075e-4	1	ORF1b	8091	+
16391	1	3.75075e-4	1	ORF1b	8091	+
16392	1	3.75075e-4	1	ORF1b	8091	+
16393	1	3.75075e-4	1	ORF1b	8091	+
16394	1	3.75075e-4	1	ORF1b	8091	+
16395	1	3.75075e-4	1	ORF1b	8091	+
16396	1	3.75075e-4	1	ORF1b	8091	+
16397	1	3.75075e-4	1	ORF1b	8091	+
16398	1	3.75075e-4	1	ORF1b	8091	+
16399	1	3.75075e-4	1	ORF1b	8091	+
16400	1	3.75075e-4	1	ORF1b	8091	+
16401	1	3.75075e-4	1	ORF1b	8091	+
16402	1	3.75075e-4	1	ORF1b	8091	+
16403	1	3.75075e-4	1	ORF1b	8091	+
16404	1	3.75075e-4	1	ORF1b	8091	+
16405	1	3.75075e-4	1	ORF1b	8091	+
16406	1	3.75075e-4	1	ORF1b	8091	+
16407	1	3.75075e-4	1	ORF1b	8091	+
16408	1	3.75075e-4	1	ORF1b	8091	+
16409	1	3.75075e-4	1	ORF1b	8091	+
16410	1	3.75075e-4	1	ORF1b	8091	+
16411	1	3.75075e-4	1	ORF1b	8091	+
16412	1	3.75075e-4	1	ORF1b	8091	+
16413	1	3.75075e-4	1	ORF1b	8091	+
16414	1	3.75075e-4	1	ORF1b	8091	+
16415	1	3.75075e-4	1	ORF1b	8091	+
16416	1	3.75075e-4	1	ORF1b	8091	+
16417	1	3.75075e-4	1	ORF1b	8091	+
16418	1	3.75075e-4	1	ORF1b	8091	+
16419	1	3.75075e-4	1	ORF1b	8091	+
16420	1	3.75075e-4	1	ORF1b	8091	+
16421	1	3.75075e-4	1	ORF1b	8091	+
16422	1	3.75075e-4	1	ORF1b	8091	+
16423	1	3.75075e-4	1	ORF1b	8091	+
16424	1	3.75075e-4	1	ORF1b	8091	+
16425	1	3.75075e-4	1	ORF1b	8091	+
16426	1	3.75075e-4	1	ORF1b	8091	+
16427	1	3.75075e-4	1	ORF1b	8091	+
16428	1	3.75075e-4	1	ORF1b	8091	+
16429	1	3.75075e-4	1	ORF1b	8091	+
16430	1	3.75075e-4	1	ORF1b	8091	+
16431	1	3.75075e-4	1	ORF1b	8091	+
16432	1	3.75075e-4	1	ORF1b	8091	+
16433	1	3.75075e-4	1	ORF1b	8091	+
16434	1	3.75075e-4	1	ORF1b	8091	+
16435	1	3.75075e-4	1	ORF1b	8091	+
16436	1	3.75075e-4	1	ORF1b	8091	+
16437	1	3.75075e-4	1	ORF1b	8091	+
16438	1	3.75075e-4	1	ORF1b	8091	+
16439	1	3.75075e-4	1	ORF1b	8091	+
16440	1	3.75075e-4	1	ORF1b	8091	+
16441	1	3.75075e-4	1	ORF1b	8091	+
16442	1	3.75075e-4	1	ORF1b	8091	+
16443	1	3.75075e-4	1	ORF1b	8091	+
16444	1	3.75075e-4	1	ORF1b	8091	+
16445	1	3.75075e-4	1	ORF1b	8091	+
16446	1	3.75075e-4	1	ORF1b	8091	+
16447	1	3.75075e-4	1	ORF1b	8091	+
16448	1	3.75075e-4	1	ORF1b	8091	+
16449	1	3.75075e-4	1	ORF1b	8091	+
16450	1	3.75075e-4	1	ORF1b	8091	+
16451	1	3.75075e-4	1	ORF1b	8091	+
16452	1	3.75075e-4	1	ORF1b	8091	+
16453	1	3.75075e-4	1	ORF1b	8091	+
16454	1	3.75075e-4	1	ORF1b	8091	+
16455	1	3.75075e-4	1	ORF1b	8091	+
16456	1	3.75075e-4	1	ORF1b	8091	+
16457	1	3.75075e-4	1	ORF1b	8091	+
16458	1	3.75075e-4	1	ORF1b	8091	+
16459	1	3.75075e-4	1	ORF1b	8091	+
16460	1	3.75075e-4	1	ORF1b	8091	+
16461	1	3.75075e-4	1	ORF1b	8091	+
16462	1	3.75075e-4	1	ORF1b	8091	+
16463	1	3.75075e-4	1	ORF1b	8091	+
16464	1	3.75075e-4	1	ORF1b	8091	+
16465	1	3.75075e-4	1	ORF1b	8091	+
16466	1	3.75075e-4	1	ORF1b	8091	+
16467	1	3.75075e-4	1	ORF1b	8091	+
16468	1	3.75075e-4	1	ORF1b	8091	+
16469	1	3.75075e-4	1	ORF1b	8091	+
16470	1	3.75075e-4	1	ORF1b	8091	+
16471	1	3.75075e-4	1	ORF1b	8091	+
16472	1	3.75075e-4	1	ORF1b	8091	+
16473	1	3.75075e-4	1	ORF1b	8091	+
16474	1	3.75075e-4	1	ORF1b	8091	+
16475	1	3.75075e-4	1	ORF1b	8091	+
16476	1	3.75075e-4	1	ORF1b	8091	+
16477	1	3.75075e-4	1	ORF1b	8091	+
16478	1	3.75075e-4	1	ORF1b	8091	+
16479	1	3.75075e-4	1	ORF1b	8091	+
16480	1	3.75075e-4	1	ORF1b	8091	+
16481	1	3.75075e-4	1	ORF1b	8091	+
16482	1	3.75075e-4	1	ORF1b	8091	+
16483	1	3.75075e-4	1	ORF1b	8091	+
16484	1	3.75075e-4	1	ORF1b	8091	+
16485	1	3.75075e-4	1	ORF1b	8091	+
16486	1	3.75075e-4	1	ORF1b	8091	+
16487	1	3.75075e-4	1	ORF1b	8091	+
16488	1	3.75075e-4	1	ORF1b	8091	+
16489	1	3.75075e-4	1	ORF1b	8091	+
16490	1	3.75075e-4	1	ORF1b	8091	+
16491	1	3.75075e-4	1	ORF1b	8091	+
16492	1	3.75075e-4	1	ORF1b	8091	+
16493	1	3.75075e-4	1	ORF1b	8091	+
16494	1	3.75075e-4	1	ORF1b	8091	+
16495	1	3.75075e-4	1	ORF1b	8091	+
16496	1	3.75075e-4	1	ORF1b	8091	+
16497	1	3.75075e-4	1	ORF1b	8091	+
16498	1	3.75075e-4	1	ORF1b	8091	+
16499	1	3.75075e-4	1	ORF1b	8091	+
16500	1	3.75075e-4	1	ORF1b	8091	+
16501	1	3.75075e-4	1	ORF1b	8091	+
16502	1	3.75075e-4	1	ORF1b	8091	+
16503	1	3.75075e-4	1	ORF1b	8091	+
16504	1	3.75075e-4	1	ORF1b	8091	+
16505	1	3.75075e-4	1	ORF1b	8091	+
16506	1	3.75075e-4	1	ORF1b	8091	+
16507	1	3.75075e-4	1	ORF1b	8091	+
16508	1	3.75075e-4	1	ORF1b	8091	+
16509	1	3.75075e-4	1	ORF1b	8091	+
16510	1	3.75075e-4	1	ORF1b	8091	+
16511	1	3.75075e-4	1	ORF1b	8091	+
16512	1	3.75075e-4	1	ORF1b	8091	+
16513	1	3.75075e-4	1	ORF1b	8091	+
16514	1	3.75075e-4	1	ORF1b	8091	+
16515	1	3.75075e-4	1	ORF1b	8091	+
16516	1	3.75075e-4	1	ORF1b	8091	+
16517	1	3.75075e-4	1	ORF1b	8091	+
16518	1	3.75075e-4	1	ORF1b	8091	+
16519	1	3.75075e-4	1	ORF1b	8091	+
16520	1	3.75075e-4	1	ORF1b	8091	+
16521	1	3.75075e-4	1	ORF1b	8091	+
16522	1	3.75075e-4	1	ORF1b	8091	+
16523	1	3.75075e-4	1	ORF1b	8091	+
16524	1	3.75075e-4	1	ORF1b	8091	+
16525	1	3.75075e-4	1	ORF1b	8091	+
16526	1	3.75075e-4	1	ORF1b	8091	+
16527	1	3.75075e-4	1	ORF1b	8091	+
16528	1	3.75075e-4	1	ORF1b	8091	+
16529	1	3.75075e-4	1	ORF1b	8091	+
16530	1	3.75075e-4	1	ORF1b	8091	+
16531	1	3.75075e-4	1	ORF1b	8091	+
16532	1	3.75075e-4	1	ORF1b	8091	+
16533	1	3.75075e-4	1	ORF1b	8091	+
16534	1	3.75075e-4	1	ORF1b	8091	+
16535	1	3.75075e-4	1	ORF1b	8091	+
16536	1	3.75075e-4	1	ORF1b	8091	+
16537	1	3.75075e-4	1	ORF1b	8091	+
16538	1	3.75075e-4	1	ORF1b	8091	+
16539	1	3.75075e-4	1	ORF1b	8091	+
16540	1	3.75075e-4	1	ORF1b	8091	+
16541	1	3.75075e-4	1	ORF1b	8091	+
16542	1	3.75075e-4	1	ORF1b	8091	+
16543	1	3.75075e-4	1	ORF1b	8091	+
16544	1	3.75075e-4	1	ORF1b	8091	+
16545	1	3.75075e-4	1	ORF1b	8091	+
16546	1	3.75075e-4	1	ORF1b	8091	+
16547	1	3.75075e-4	1	ORF1b	8091	+
16548	1	3.75075e-4	1	ORF1b	8091	+
16549	1	3.75075e-4	1	ORF1b	8091	+
16550	1	3.75075e-4	1	ORF1b	8091	+
16551	1	3.75075e-4	1	ORF1b	8091	+
16552	1	3.75075e-4	1	ORF1b	8091	+
16553	1	3.75075e-4	1	ORF1b	8091	+
16554	1	3.75075e-4	1	ORF1b	8091	+
16555	1	3.75075e-4	1	ORF1b	8091	+
16556	1	3.75075e-4	1	ORF1b	8091	+
16557	1	3.75075e-4	1	ORF1b	8091	+
16558	1	3.75075e-4	1	ORF1b	8091	+
16559	1	3.75075e-4	1	ORF1b	8091	+
16560	1	3.75075e-4	1	ORF1b	8091	+
16561	1	3.75075e-4	1	ORF1b	8091	+
16562	1	3.75075e-4	1	ORF1b	8091	+
16563	1	3.75075e-4	1	ORF1b	8091	+
16564	1	3.75075e-4	1	ORF1b	8091	+
16565	1	3.75075e-4	1	ORF1b	8091	+
16566	1	3.75075e-4	1	ORF1b	8091	+
16567	1	3.75075e-4	1	ORF1b	8091	+
16568	1	3.75075e-4	1	ORF1b	8091	+
16569	1	3.75075e-4	1	ORF1b	8091	+
16570	1	3.75075e-4	1	ORF1b	8091	+
16571	1	3.75075e-4	1	ORF1b	8091	+
16572	1	3.75075e-4	1	ORF1b	8091	+
16573	1	3.75075e-4	1	ORF1b	8091	+
16574	1	3.75075e-4	1	ORF1b	8091	+
16575	1	3.75075e-4	1	ORF1b	8091	+
16576	1	3.75075e-4	1	ORF1b	8091	+
16577	1	3.75075e-4	1	ORF1b	8091	+
16578	1	3.75075e-4	1	ORF1b	8091	+
16579	1	3.75075e-4	1	ORF1b	8091	+
16580	1	3.75075e-4	1	ORF1b	8091	+
16581	1	3.75075e-4	1	ORF1b	8091	+
16582	1	3.75075e-4	1	ORF1b	8091	+
16583	1	3.75075e-4	1	ORF1b	8091	+
16584	1	3.75075e-4	1	ORF1b	8091	+
16585	1	3.75075e-4	1	ORF1b	8091	+
16586	1	3.75075e-4	1	ORF1b	8091	+
16587	1	3.75075e-4	1	ORF1b	8091	+
16588	1	3.75075e-4	1	ORF1b	8091	+
16589	1	3.75075e-4	1	ORF1b	8091	+
16590	1	3.75075e-4	1	ORF1b	8091	+
16591	1	3.75075e-4	1	ORF1b	8091	+
16592	1	3.75075e-4	1	ORF1b	8091	+
16593	1	3.75075e-4	1	ORF1b	8091	+
16594	1	3.75075e-4	1	ORF1b	8091	+
16595	1	3.75075e-4	1	ORF1b	8091	+
16596	1	3.75075e-4	1	ORF1b	8091	+
16597	1	3.75075e-4	1	ORF1b	8091	+
16598	1	3.75075e-4	1	ORF1b	8091	+
16599	1	3.75075e-4	1	ORF1b	8091	+
16600	1	3.75075e-4	1	ORF1b	8091	+
16601	1	3.75075e-4	1	ORF1b	8091	+
16602	1	3.75075e-4	1	ORF1b	8091	+
16603	1	3.75075e-4	1	ORF1b	8091	+
16604	1	3.75075e-4	1	ORF1b	8091	+
16605	1	3.75075e-4	1	ORF1b	8091	+
16606	1	3.75075e-4	1	ORF1b	8091	+
16607	1	3.75075e-4	1	ORF1b	8091	+
16608	1	3.75075e-4	1	ORF1b	8091	+
16609	1	3.75075e-4	1	ORF1b	8091	+
16610	1	3.75075e-4	1	ORF1b	8091	+
16611	1	3.75075e-4	1	ORF1b	8091	+
16612	1	3.75075e-4	1	ORF1b	8091	+
16613	1	3.75075e-4	1	ORF1b	8091	+
16614	1	3.75075e-4	1	ORF1b	8091	+
16615	1	3.75075e-4	1	ORF1b	8091	+
16616	1	3.75075e-4	1	ORF1b	8091	+
16617	1	3.75075e-4	1	ORF1b	8091	+
16618	1	3.75075e-4	1	ORF1b	8091	+
16619	1	3.75075e-4	1	ORF1b	8091	+
16620	1	3.75075e-4	1	ORF1b	8091	+
16621	1	3.75075e-4	1	ORF1b	8091	+
16622	1	3.75075e-4	1	ORF1b	8091	+
16623	1	3.75075e-4	1	ORF1b	8091	+
16624	1	3.75075e-4	1	ORF1b	8091	+
16625	1	3.75075e-4	1	ORF1b	8091	+
16626	1	3.75075e-4	1	ORF1b	8091	+
16627	1	3.75075e-4	1	ORF1b	8091	+
16628	1	3.75075e-4	1	ORF1b	8091	+
16629	1	3.75075e-4	1	ORF1b	8091	+
16630	1	3.75075e-4	1	ORF1b	8091	+
16631	1	3.75075e-4	1	ORF1b	8091	+
16632	1	3.75075e-4	1	ORF1b	8091	+
16633	1	3.75075e-4	1	ORF1b	8091	+
16634	1	3.75075e-4	1	ORF1b	8091	+
16635	1	3.75075e-4	1	ORF1b	8091	+
16636	1	3.75075e-4	1	ORF1b	8091	+
16637	1	3.75075e-4	1	ORF1b	8091	+
16638	1	3.75075e-4	1	ORF1b	8091	+
16639	1	3.75075e-4	1	ORF1b	8091	+
16640	1	3.75075e-4	1	ORF1b	8091	+
16641	1	3.75075e-4	1	ORF1b	8091	+
16642	1	3.75075e-4	1	ORF1b	8091	+
16643	1	3.75075e-4	1	ORF1b	8091	+
16644	1	3.75075e-4	1	ORF1b	8091	+
16645	1	3.75075e-4	1	ORF1b	8091	+
16646	1	3.75075e-4	1	ORF1b	8091	+
16647	1	3.75075e-4	1	ORF1b	8091	+
16648	1	3.75075e-4	1	ORF1b	8091	+
16649	1	3.75075e-4	1	ORF1b	8091	+
16650	1	3.75075e-4	1	ORF1b	8091	+
16651	1	3.75075e-4	1	ORF1b	8091	+
16652	1	3.75075e-4	1	ORF1b	8091	+
16653	1	3.75075e-4	1	ORF1b	8091	+
16654	1	3.75075e-4	1	ORF1b	8091	+
16655	1	3.75075e-4	1	ORF1b	8091	+
16656	1	3.75075e-4	1	ORF1b	8091	+
